,name,x,y,city,gu,dong
26302,서대문자연사박물관입구,126.93524,37.57523,서울특별시,서대문구,연희동
26303,한성화교중고교,126.93524,37.57246,서울특별시,서대문구,연희동
26304,연희3거리,126.93161,37.56793,서울특별시,서대문구,연희동
26305,연희교차로,126.93004,37.56595,서울특별시,서대문구,연희동
26306,서대문우체국,126.93045,37.56323,서울특별시,서대문구,연희동
26307,연세대학교앞,126.93531,37.55982,서울특별시,서대문구,신촌동
26308,연세로.스타광장,126.93677,37.55641,서울특별시,서대문구,신촌동
26309,현대백화점,126.93297,37.5567,서울특별시,서대문구,신촌동
26310,동교동삼거리연희동방면,126.92746,37.55868,서울특별시,서대문구,신촌동
26311,구산역1번출구,126.91755,37.6117,서울특별시,은평구,대조동
26312,연희동대우아파트,126.92791,37.56259,서울특별시,서대문구,연희동
26313,연희교차로,126.93016,37.5657,서울특별시,서대문구,연희동
26314,연희3거리,126.9319,37.56791,서울특별시,서대문구,연희동
26315,한성화교중고교,126.93534,37.57231,서울특별시,서대문구,연희동
26316,서대문자연사박물관입구,126.93541,37.57518,서울특별시,서대문구,연희동
26317,서대문구청서대문보건소,126.93604,37.5783,서울특별시,서대문구,연희동
26318,기업은행홍은동지점,126.93628,37.58266,서울특별시,서대문구,홍은2동
26319,정원여중,126.93494,37.58629,서울특별시,서대문구,홍은2동
26320,홍은현대아파트,126.93622,37.58851,서울특별시,서대문구,홍은2동
26321,홍은사거리,126.94127,37.59238,서울특별시,서대문구,홍은1동
26322,대조동주민센터,126.91795,37.61411,서울특별시,은평구,대조동
26323,산골고개,126.94059,37.59504,서울특별시,서대문구,홍은1동
26324,녹번동대림JR아파트앞,126.93721,37.59927,서울특별시,은평구,녹번동
26325,녹번역,126.93544,37.60186,서울특별시,은평구,녹번동
26326,한전성서지사.북한산푸르지오,126.93433,37.60556,서울특별시,은평구,녹번동
26327,불광역3호선.서울혁신파크,126.93163,37.60865,서울특별시,은평구,녹번동
26328,불광역9번출구.불광초등학교,126.93052,37.61129,서울특별시,은평구,불광1동
26329,불광롯데캐슬아파트,126.93211,37.61313,서울특별시,은평구,불광1동
26330,불광대호아파트,126.93247,37.61448,서울특별시,은평구,불광1동
26331,불광1동공동주차장앞,126.933,37.6157,서울특별시,은평구,불광1동
26332,불광1치안센터.독바위역,126.93319,37.61763,서울특별시,은평구,불광1동
26333,연신내역.로데오거리,126.92001,37.61786,서울특별시,은평구,대조동
26334,수리초등학교입구,126.93256,37.61925,서울특별시,은평구,불광1동
26335,북한산수자인아파트,126.93166,37.62144,서울특별시,은평구,불광2동
26336,불광중학교,126.93095,37.62287,서울특별시,은평구,불광2동
26337,북한산대창센시티아파트,126.92997,37.62377,서울특별시,은평구,불광2동
26338,연신초등학교,126.92919,37.6259,서울특별시,은평구,불광2동
26339,은평경찰서,126.92941,37.62763,서울특별시,은평구,불광2동
26340,신도초중교입구.한국고전번역원,126.92692,37.63157,서울특별시,은평구,진관동
26341,은평구민체육센터앞,126.92325,37.63166,서울특별시,은평구,진관동
26342,은진초교입구,126.92094,37.63101,서울특별시,은평구,진관동
26343,박석고개,126.91982,37.62628,서울특별시,은평구,갈현1동
26344,선일하이츠빌라,126.91994,37.62279,서울특별시,은평구,불광2동
26345,신한은행갈현지점,126.91968,37.62378,서울특별시,은평구,갈현1동
26346,연신내역.로데오거리,126.9196,37.61795,서울특별시,은평구,갈현2동
26347,은평연세병원,126.91774,37.61474,서울특별시,은평구,갈현2동
26348,구산역4번출구,126.91719,37.61189,서울특별시,은평구,갈현2동
26349,역촌중앙시장,126.91472,37.61281,서울특별시,은평구,갈현2동
26350,구산사거리,126.91249,37.61361,서울특별시,은평구,갈현2동
26351,선진운수종점,126.90961,37.61438,서울특별시,은평구,구산동
26352,세명컴퓨터고등학교,126.92024,37.62578,서울특별시,은평구,불광2동
26353,은진초교입구,126.9208,37.63076,서울특별시,은평구,진관동
26354,진관공영차고지,126.90801,37.64667,서울특별시,은평구,진관동
26355,갈현동성당앞,126.91623,37.62054,서울특별시,은평구,갈현1동
26356,선일여고입구,126.91542,37.6193,서울특별시,은평구,갈현2동
26357,갈현동미미아파트,126.91497,37.61821,서울특별시,은평구,갈현2동
26358,한솔아파트입구선정중학교후문,126.91373,37.61608,서울특별시,은평구,갈현2동
26359,구산사거리,126.91251,37.61331,서울특별시,은평구,구산동
26360,역촌중앙시장,126.91468,37.61253,서울특별시,은평구,구산동
26361,구산역2번출구.예일여고,126.91784,37.61074,서울특별시,은평구,역촌동
26362,하나은행역촌동지점,126.92008,37.60929,서울특별시,은평구,역촌동
26363,역촌역역촌오거리,126.92245,37.60659,서울특별시,은평구,역촌동
26364,서부경찰서,126.92237,37.60252,서울특별시,은평구,녹번동
26366,서부병원,126.92358,37.60061,서울특별시,은평구,응암1동
26367,은평세무서,126.92666,37.60126,서울특별시,은평구,응암1동
26368,은평구청,126.93039,37.6012,서울특별시,은평구,응암1동
26369,녹번역,126.9348,37.60077,서울특별시,은평구,응암1동
